id_estacao,data_medicao,acumulado_chuva_15_min,acumulado_chuva_1_h,acumulado_chuva_4_h,acumulado_chuva_24_h,acumulado_chuva_96_h,acumulado_chuva_30_d,data_particao,primary_key
2,2024-03-20T18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 18:30:00
2,2024-03-20T18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 18:45:00
2,2024-03-20T18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 18:15:00
2,2024-03-20T17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 17:30:00
2,2024-03-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 18:00:00
2,2024-03-20T17:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 17:45:00
2,2024-03-20T17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 17:00:00
2,2024-03-20T16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 16:00:00
2,2024-03-20T15:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 15:45:00
2,2024-03-20T15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 15:00:00
2,2024-03-20T14:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 14:15:00
2,2024-03-20T14:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 14:45:00
2,2024-03-20T14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 14:30:00
2,2024-03-20T13:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 13:45:00
2,2024-03-20T13:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 13:15:00
2,2024-03-20T14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 14:00:00
2,2024-03-20T13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 13:30:00
2,2024-03-20T13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 13:00:00
2,2024-03-20T12:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 12:15:00
2,2024-03-20T11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 11:30:00
2,2024-03-20T11:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 11:15:00
2,2024-03-20T11:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 11:45:00
2,2024-03-20T12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 12:00:00
2,2024-03-20T10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 10:30:00
2,2024-03-20T09:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 09:45:00
2,2024-03-20T09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 09:30:00
2,2024-03-20T09:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 09:15:00
2,2024-03-20T10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 10:00:00
2,2024-03-20T08:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 08:15:00
2,2024-03-20T09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 09:00:00
2,2024-03-20T08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 08:30:00
2,2024-03-20T08:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 08:45:00
2,2024-03-20T07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 07:30:00
2,2024-03-20T07:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 07:45:00
2,2024-03-20T07:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 07:15:00
2,2024-03-20T08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 08:00:00
2,2024-03-20T06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 06:15:00
2,2024-03-20T06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 06:45:00
2,2024-03-20T07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 07:00:00
2,2024-03-20T06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 06:30:00
2,2024-03-20T05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 05:30:00
2,2024-03-20T06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 06:00:00
2,2024-03-20T05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 05:15:00
2,2024-03-20T05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 05:45:00
2,2024-03-20T04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 04:45:00
2,2024-03-20T05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 05:00:00
2,2024-03-20T04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 04:30:00
2,2024-03-20T03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 03:30:00
2,2024-03-20T03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 03:15:00
2,2024-03-20T04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 04:00:00
2,2024-03-20T03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 03:45:00
2,2024-03-20T03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 03:00:00
2,2024-03-20T02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 02:45:00
2,2024-03-20T02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 02:30:00
2,2024-03-20T01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 01:30:00
2,2024-03-20T01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 01:45:00
2,2024-03-20T01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 01:15:00
2,2024-03-20T02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 02:00:00
2,2024-03-20T00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 00:45:00
2,2024-03-20T00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 00:30:00
2,2024-03-20T01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 01:00:00
2,2024-03-20T00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 00:15:00
2,2024-03-20T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 00:00:00
2,2024-03-20T02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 02:15:00
2,2024-03-20T04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 04:15:00
2,2024-03-20T10:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 10:45:00
2,2024-03-20T10:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 10:15:00
2,2024-03-20T11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 11:00:00
2,2024-03-20T12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 12:30:00
2,2024-03-20T12:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 12:45:00
2,2024-03-20T15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 15:30:00
2,2024-03-20T15:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 15:15:00
2,2024-03-20T16:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 16:15:00
2,2024-03-20T16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 16:30:00
2,2024-03-20T16:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 16:45:00
2,2024-03-20T17:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 17:15:00
2,2024-03-20T19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 19:00:00
2,2024-03-20T21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 21:00:00
2,2024-03-20T20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 20:30:00
2,2024-03-20T21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-20,2_2024-03-20 21:15:00
2,2024-03-21T21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 21:15:00
2,2024-03-21T19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 19:45:00
2,2024-03-21T19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 19:30:00
2,2024-03-21T20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 20:00:00
2,2024-03-21T19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 19:15:00
2,2024-03-21T19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 19:00:00
2,2024-03-21T18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 18:45:00
2,2024-03-21T18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 18:30:00
2,2024-03-21T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 18:00:00
2,2024-03-21T17:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 17:45:00
2,2024-03-21T17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 17:30:00
2,2024-03-21T17:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 17:15:00
2,2024-03-21T16:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 16:15:00
2,2024-03-21T16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 16:30:00
2,2024-03-21T16:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 16:45:00
2,2024-03-21T17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 17:00:00
2,2024-03-21T15:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 15:45:00
2,2024-03-21T16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 16:00:00
2,2024-03-21T15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 15:30:00
2,2024-03-21T15:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 15:15:00
2,2024-03-21T15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 15:00:00
2,2024-03-21T14:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 14:15:00
2,2024-03-21T14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 14:30:00
2,2024-03-21T14:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 14:45:00
2,2024-03-21T13:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 13:45:00
2,2024-03-21T14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 14:00:00
2,2024-03-21T13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 13:30:00
2,2024-03-21T13:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 13:15:00
2,2024-03-21T12:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 12:45:00
2,2024-03-21T13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 13:00:00
2,2024-03-21T12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 12:30:00
2,2024-03-21T12:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 12:15:00
2,2024-03-21T11:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 11:45:00
2,2024-03-21T11:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 11:15:00
2,2024-03-21T11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 11:30:00
2,2024-03-21T12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 12:00:00
2,2024-03-21T11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 11:00:00
2,2024-03-21T10:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 10:45:00
2,2024-03-21T10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 10:30:00
2,2024-03-21T10:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 10:15:00
2,2024-03-21T09:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 09:45:00
2,2024-03-21T09:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 09:15:00
2,2024-03-21T09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 09:30:00
2,2024-03-21T10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 10:00:00
2,2024-03-21T08:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 08:45:00
2,2024-03-21T09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 09:00:00
2,2024-03-21T08:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 08:15:00
2,2024-03-21T08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 08:30:00
2,2024-03-21T07:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 07:45:00
2,2024-03-21T08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 08:00:00
2,2024-03-21T07:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 07:15:00
2,2024-03-21T07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 07:30:00
2,2024-03-21T06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 06:45:00
2,2024-03-21T06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 06:30:00
2,2024-03-21T05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 05:15:00
2,2024-03-21T05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 05:45:00
2,2024-03-21T05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 05:30:00
2,2024-03-21T06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 06:00:00
2,2024-03-21T03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 03:15:00
2,2024-03-21T03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 03:45:00
2,2024-03-21T03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 03:30:00
2,2024-03-21T04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 04:00:00
2,2024-03-21T02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 02:45:00
2,2024-03-21T02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 02:15:00
2,2024-03-21T03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 03:00:00
2,2024-03-21T02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 02:30:00
2,2024-03-21T02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 02:00:00
2,2024-03-21T01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 01:15:00
2,2024-03-21T01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 01:30:00
2,2024-03-21T01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 01:00:00
2,2024-03-21T00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 00:45:00
2,2024-03-21T00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 00:30:00
2,2024-03-21T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 00:00:00
2,2024-03-21T00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 00:15:00
2,2024-03-21T01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 01:45:00
2,2024-03-21T06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 06:15:00
2,2024-03-21T07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 07:00:00
2,2024-03-21T18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 18:15:00
2,2024-03-21T21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 21:45:00
2,2024-03-21T22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 22:00:00
2,2024-03-21T21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-21,2_2024-03-21 21:30:00
3,2024-03-18T23:15:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 23:15:00
3,2024-03-18T17:30:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 17:30:00
3,2024-03-18T17:00:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 17:00:00
3,2024-03-18T14:30:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 14:30:00
3,2024-03-18T13:45:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 13:45:00
3,2024-03-18T13:30:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 13:30:00
3,2024-03-18T12:30:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 12:30:00
3,2024-03-18T12:45:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 12:45:00
3,2024-03-18T12:00:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 12:00:00
3,2024-03-18T12:15:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 12:15:00
3,2024-03-18T11:15:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 11:15:00
3,2024-03-18T11:00:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 11:00:00
3,2024-03-18T10:00:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 10:00:00
3,2024-03-18T08:00:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 08:00:00
3,2024-03-18T06:15:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 06:15:00
3,2024-03-18T05:30:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 05:30:00
3,2024-03-18T09:30:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 09:30:00
3,2024-03-18T13:15:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 13:15:00
3,2024-03-18T15:00:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 15:00:00
3,2024-03-18T14:15:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 14:15:00
3,2024-03-18T14:45:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 14:45:00
3,2024-03-18T16:15:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 16:15:00
3,2024-03-18T19:15:00,,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 19:15:00
3,2024-03-18T00:45:00,,0.0,0.0,0.0,0.0,0.2,2024-03-18,3_2024-03-18 00:45:00
3,2024-03-18T00:15:00,,0.0,0.0,0.0,0.0,0.2,2024-03-18,3_2024-03-18 00:15:00
3,2024-03-18T01:45:00,,0.0,0.0,0.0,0.0,0.2,2024-03-18,3_2024-03-18 01:45:00
3,2024-03-18T01:00:00,,0.0,0.0,0.0,0.0,0.2,2024-03-18,3_2024-03-18 01:00:00
3,2024-03-18T01:15:00,,0.0,0.0,0.0,0.0,0.2,2024-03-18,3_2024-03-18 01:15:00
3,2024-03-18T02:45:00,,0.0,0.0,0.0,0.0,0.2,2024-03-18,3_2024-03-18 02:45:00
3,2024-03-18T01:30:00,,0.0,0.0,0.0,0.0,0.2,2024-03-18,3_2024-03-18 01:30:00
3,2024-03-18T02:15:00,,0.0,0.0,0.0,0.0,0.2,2024-03-18,3_2024-03-18 02:15:00
3,2024-03-18T03:15:00,,0.0,0.0,0.0,0.0,0.2,2024-03-18,3_2024-03-18 03:15:00
3,2024-03-18T02:00:00,,0.0,0.0,0.0,0.0,0.2,2024-03-18,3_2024-03-18 02:00:00
3,2024-03-18T03:30:00,,0.0,0.0,0.0,0.0,0.2,2024-03-18,3_2024-03-18 03:30:00
3,2024-03-18T00:30:00,,0.0,0.0,0.0,0.0,0.2,2024-03-18,3_2024-03-18 00:30:00
3,2024-03-18T02:30:00,,0.0,0.0,0.0,0.0,0.2,2024-03-18,3_2024-03-18 02:30:00
3,2024-03-18T00:00:00,,0.0,0.0,0.0,0.0,0.2,2024-03-18,3_2024-03-18 00:00:00
3,2024-03-18T03:00:00,,0.0,0.0,0.0,0.0,0.2,2024-03-18,3_2024-03-18 03:00:00
3,2024-03-18T23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 23:30:00
3,2024-03-18T23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 23:00:00
3,2024-03-18T22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 22:45:00
3,2024-03-18T22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 22:30:00
3,2024-03-18T22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 22:15:00
3,2024-03-18T22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 22:00:00
3,2024-03-18T21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 21:45:00
3,2024-03-18T21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 21:30:00
3,2024-03-18T21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 21:00:00
3,2024-03-18T20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 20:45:00
3,2024-03-18T21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 21:15:00
3,2024-03-18T20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 20:30:00
3,2024-03-18T20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 20:15:00
3,2024-03-18T20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 20:00:00
3,2024-03-18T19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 19:45:00
3,2024-03-18T19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 19:30:00
3,2024-03-18T19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 19:00:00
3,2024-03-18T18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 18:45:00
3,2024-03-18T18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 18:30:00
3,2024-03-18T18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 18:15:00
3,2024-03-18T17:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 17:45:00
3,2024-03-18T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 18:00:00
3,2024-03-18T16:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 16:45:00
3,2024-03-18T17:15:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 17:15:00
3,2024-03-18T16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 16:00:00
3,2024-03-18T15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 15:30:00
3,2024-03-18T15:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 15:45:00
3,2024-03-18T13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 13:00:00
3,2024-03-18T11:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 11:45:00
3,2024-03-18T11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-18,3_2024-03-18 11:30:00
